VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags,Continent
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,1997,1997,8.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,1998,1998,8.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,1999,1999,9.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2000,2000,8.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2001,2001,8.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2002,2002,9.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2003,2003,9.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2004,2004,9.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2005,2005,9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2006,2006,9.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2007,2007,9.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2008,2008,9.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2009,2009,8.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2010,2010,9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2011,2011,8.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2012,2012,9.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2013,2013,8.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2014,2014,8.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2015,2015,9.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),KOR,Korea,2016,2016,8.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1961,1961,18.5,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1962,1962,18.3,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1963,1963,18.7,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1964,1964,18.8,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1965,1965,18.7,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1966,1966,18.5,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1967,1967,18.3,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1968,1968,18.3,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1969,1969,18.6,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1970,1970,18.7,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1971,1971,19,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1972,1972,18.7,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1973,1973,19.1,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1974,1974,18.5,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1975,1975,19,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1976,1976,19,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1977,1977,18.6,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1978,1978,18.1,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1979,1979,18,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1980,1980,17.7,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1981,1981,17.2,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1982,1982,17,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1983,1983,16.7,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1984,1984,16,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1985,1985,15.9,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1986,1986,15.4,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1987,1987,15.4,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1988,1988,15.2,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1989,1989,15.3,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1990,1990,15.3,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1991,1991,14.4,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1992,1992,14.3,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1993,1993,13.9,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1994,1994,13.7,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1995,1995,13.7,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1996,1996,13.4,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1997,1997,13.2,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1998,1998,13,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,1999,1999,13,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2000,2000,13.3,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2001,2001,13.2,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2002,2002,13,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2003,2003,12.7,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2004,2004,12.5,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2005,2005,12.3,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2006,2006,12.3,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2007,2007,12.2,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2008,2008,12,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2009,2009,12,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2010,2010,11.8,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2011,2011,12.1,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2012,2012,12,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2013,2013,11.7,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2014,2014,11.8,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2015,2015,11.9,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),LUX,Luxembourg,2016,2016,11.3,D,Difference in methodology,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1961,1961,2.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1962,1962,2.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1963,1963,2.6,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1964,1964,2.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1965,1965,3.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1966,1966,3.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1967,1967,3.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1968,1968,3.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1969,1969,3.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1970,1970,3.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1971,1971,3.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1972,1972,3.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1973,1973,3.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1974,1974,3.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1975,1975,3.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1976,1976,4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1977,1977,4.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1978,1978,4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1979,1979,4.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1980,1980,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1981,1981,4.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1982,1982,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1983,1983,4.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1984,1984,4.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1985,1985,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1986,1986,4.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1987,1987,4.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1988,1988,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1989,1989,5.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1990,1990,4.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1991,1991,4.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1992,1992,5.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1993,1993,5.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1994,1994,5.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1995,1995,5.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1996,1996,5.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1997,1997,4.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1998,1998,4.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,1999,1999,4.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2000,2000,5,B,Break,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2001,2001,4.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2002,2002,4.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2003,2003,4.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2004,2004,4.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2005,2005,4.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2006,2006,5.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2007,2007,4.1,B,Break,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2008,2008,4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2009,2009,4.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2010,2010,4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2011,2011,4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2012,2012,3.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2013,2013,3.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2014,2014,4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2015,2015,4.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),MEX,Mexico,2016,2016,4.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1960,1960,3.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1961,1961,3.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1962,1962,4.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1963,1963,4.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1964,1964,5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1965,1965,5.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1966,1966,5.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1967,1967,6.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1968,1968,6.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1969,1969,7.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1970,1970,7.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1971,1971,8.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1972,1972,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1973,1973,10.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1974,1974,10.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1975,1975,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1976,1976,11.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1977,1977,11.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1978,1978,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1979,1979,12.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1980,1980,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1981,1981,11.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1982,1982,11,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1983,1983,11.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1984,1984,10.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1985,1985,10.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1986,1986,10.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1987,1987,10.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1988,1988,10.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1989,1989,10,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1990,1990,9.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1991,1991,10,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1992,1992,10,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1993,1993,9.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1994,1994,9.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1995,1995,9.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1996,1996,9.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1997,1997,10.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1998,1998,9.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,1999,1999,10.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2000,2000,10.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2001,2001,10,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2002,2002,9.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2003,2003,9.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2004,2004,9.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2005,2005,9.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2006,2006,9.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2007,2007,9.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2008,2008,9.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2009,2009,9.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2010,2010,9.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2011,2011,9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2012,2012,9.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2013,2013,8.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2014,2014,8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2015,2015,8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NLD,Netherlands,2016,2016,8.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1960,1960,7.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1965,1965,8.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1970,1970,9.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1971,1971,10.4,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1972,1972,10.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1973,1973,11.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1974,1974,11.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1975,1975,11.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1976,1976,11.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1977,1977,11.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1978,1978,12.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1979,1979,11.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1980,1980,11.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1981,1981,11.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1982,1982,11.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1983,1983,10.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1984,1984,11,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1985,1985,10.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1986,1986,11.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1987,1987,10.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1988,1988,10.1,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),NZL,New Zealand,1989,1989,10.2,,,Asia/Oceania
